RunId,iteration,Step,has_regulation,num_month_rent_renovation,rent_increase_differential,max_complaint,rent_discount,init_num_people,base_decay_constant,decay_differential,mean_quality,mean_complaints,mean_displacement,mean_housing_quality,mean_rent_price,hh_low_quality,hh_rent_regulation,movement,attempt,movement_li,attempt_li
51,8,2,True,6,0.08,4,0.5,2,0.15,0.05,"(65.40379602974794, 67.58793850137829)","(0.7459016393442623, 0.3125)","(0.01639344262295082, 0.5625)","(50.29694315453875, 95.26210804265234)","(0.21064145706485787, 0.538747101198542)","(39, 11)","(187, 121)",45,"(85, 0)",8,"(44, 0)"
51,8,4,True,6,0.08,4,0.5,2,0.15,0.05,"(57.876637045279665, 52.10871094930623)","(0.9262295081967213, 0.6875)","(0.3442622950819672, 0.6875)","(39.4122708001805, 77.5886656828176)","(0.20728033237330062, 0.6268957125486934)","(47, 17)","(177, 131)",70,"(166, 34)",8,"(83, 2)"
51,8,6,True,6,0.08,4,0.5,2,0.15,0.05,"(59.23971470117846, 46.95124077671939)","(0.7295081967213115, 0.375)","(0.6721311475409836, 0.9375)","(37.77048201285582, 79.4282419266662)","(0.20775419925215047, 0.6974621563625972)","(45, 22)","(176, 132)",91,"(271, 77)",8,"(121, 10)"
51,8,8,True,6,0.08,4,0.5,2,0.15,0.05,"(61.401796557015786, 45.56747046126897)","(0.7786885245901639, 0.625)","(0.7622950819672131, 0.96875)","(31.798817429251212, 89.95743363928787)","(0.20893630359571286, 0.8128149110780192)","(41, 19)","(175, 133)",112,"(391, 109)",8,"(161, 13)"
51,8,10,True,6,0.08,4,0.5,2,0.15,0.05,"(57.48110008567502, 38.926139520938406)","(0.7459016393442623, 0.375)","(0.9016393442622951, 0.96875)","(26.892386524138086, 85.81962309691664)","(0.20589335616429125, 0.9628439415749528)","(59, 23)","(175, 133)",119,"(529, 146)",8,"(204, 19)"
51,8,12,True,6,0.08,4,0.5,2,0.15,0.05,"(49.881171836648306, 31.93374679209188)","(0.7704918032786885, 0.5625)","(0.9344262295081968, 1.0)","(26.85714796294122, 64.63343113935164)","(0.20589335616429125, 1.0435120152304043)","(59, 20)","(175, 133)",119,"(667, 180)",8,"(246, 23)"
51,8,14,True,6,0.08,4,0.5,2,0.15,0.05,"(43.21252414902272, 32.67777471260639)","(0.6557377049180327, 0.3125)","(0.9426229508196722, 1.0)","(29.07570252318005, 45.29356635272263)","(0.20589335616429125, 1.0753148821711231)","(80, 24)","(175, 133)",119,"(805, 216)",8,"(288, 29)"
51,8,16,True,6,0.08,4,0.5,2,0.15,0.05,"(36.50381024083851, 27.563090886684193)","(0.8032786885245902, 0.5625)","(0.9426229508196722, 1.0)","(26.350283098335833, 34.306440013996536)","(0.20589335616429125, 1.0945675032691387)","(80, 27)","(175, 133)",119,"(943, 245)",8,"(330, 32)"
51,8,18,True,6,0.08,4,0.5,2,0.15,0.05,"(30.45837677051095, 23.117250229196017)","(0.9262295081967213, 0.5)","(0.9672131147540983, 1.0)","(22.51191843213899, 26.85473462308346)","(0.20589335616429125, 1.1144838530059968)","(102, 29)","(175, 133)",119,"(1081, 280)",8,"(372, 38)"
51,8,20,True,6,0.08,4,0.5,2,0.15,0.05,"(30.157515498183574, 18.666554976034963)","(0.7213114754098361, 0.5625)","(0.9836065573770492, 1.0)","(23.525956515386568, 21.334375494342872)","(0.20589335616429125, 1.1385826361875955)","(84, 29)","(175, 133)",119,"(1219, 321)",8,"(414, 43)"
44,7,0,True,3,0.15,4,0.5,2,0.15,0.05,"(74.34613307200092, 75.05736240518178)","(0.0, 0.0)","(0.0, 0.0)","(74.1926331867493, 74.79316048337442)","(0.20070661881017998, 0.414486314051884)","(0, 0)","(144, 164)",0,"(0, 0)",0,"(0, 0)"
44,7,2,True,3,0.15,4,0.5,2,0.15,0.05,"(70.12743048608529, 63.84510424945938)","(0.6186440677966102, 0.5)","(0.07627118644067797, 0.4166666666666667)","(49.73280929324709, 100.0)","(0.20030556143750752, 0.5776568766817112)","(35, 12)","(170, 138)",59,"(104, 0)",11,"(41, 0)"
44,7,4,True,3,0.15,4,0.5,2,0.15,0.05,"(66.42241004189341, 57.12891426417934)","(1.0338983050847457, 1.0555555555555556)","(0.423728813559322, 0.5555555555555556)","(43.473298853034265, 100.0)","(0.19652652956672248, 0.8082840748295047)","(33, 16)","(171, 137)",89,"(212, 24)",11,"(73, 3)"
44,7,6,True,3,0.15,4,0.5,2,0.15,0.05,"(67.6669958700448, 54.1999296900348)","(0.5847457627118644, 0.6388888888888888)","(0.8983050847457628, 0.9166666666666666)","(42.919167627876114, 100.0)","(0.19758980246461155, 1.1098412837850047)","(38, 19)","(171, 137)",97,"(335, 76)",11,"(105, 14)"
44,7,8,True,3,0.15,4,0.5,2,0.15,0.05,"(66.32495496193499, 55.9645837063697)","(0.8305084745762712, 1.0833333333333333)","(0.9152542372881356, 0.9166666666666666)","(42.257672590920855, 100.0)","(0.1976913540485613, 1.508136375172182)","(25, 9)","(172, 136)",99,"(458, 101)",11,"(136, 18)"
44,7,10,True,3,0.15,4,0.5,2,0.15,0.05,"(65.28781041835404, 54.02227409094891)","(0.8050847457627118, 0.6388888888888888)","(0.9322033898305084, 0.9444444444444444)","(40.10232662539928, 100.0)","(0.1976913540485613, 2.0644878839731993)","(42, 19)","(172, 136)",99,"(578, 148)",11,"(166, 31)"
44,7,12,True,3,0.15,4,0.5,2,0.15,0.05,"(66.73219598624993, 51.66134657974635)","(0.7966101694915254, 1.1111111111111112)","(0.9322033898305084, 0.9444444444444444)","(40.85402161355433, 100.0)","(0.19772264765576542, 2.825125134368197)","(26, 14)","(172, 136)",100,"(698, 179)",11,"(196, 36)"
44,7,14,True,3,0.15,4,0.5,2,0.15,0.05,"(63.03298282155007, 51.48796740650979)","(0.8389830508474576, 0.7777777777777778)","(0.940677966101695, 0.9722222222222222)","(36.92557653284685, 100.0)","(0.19772264765576542, 3.8673137964366244)","(47, 18)","(172, 136)",100,"(818, 222)",11,"(226, 49)"
44,7,16,True,3,0.15,4,0.5,2,0.15,0.05,"(64.71991316235328, 58.79330570451667)","(0.7966101694915254, 0.8888888888888888)","(0.940677966101695, 0.9722222222222222)","(40.62221628923831, 100.0)","(0.19862203035048023, 5.280577805360139)","(37, 9)","(172, 136)",102,"(938, 259)",12,"(256, 56)"
44,7,18,True,3,0.15,4,0.5,2,0.15,0.05,"(59.773764239059894, 54.96398414182747)","(0.8389830508474576, 0.7222222222222222)","(0.9576271186440678, 0.9722222222222222)","(33.83880642906244, 100.0)","(0.19862203035048023, 7.2285829577574905)","(53, 17)","(172, 136)",102,"(1058, 301)",12,"(286, 65)"
44,7,20,True,3,0.15,4,0.5,2,0.15,0.05,"(64.71681808459314, 57.71932915631814)","(0.7627118644067796, 0.7777777777777778)","(0.9661016949152542, 0.9722222222222222)","(40.08906061416948, 100.0)","(0.19862203035048023, 9.89520721087423)","(25, 12)","(172, 136)",102,"(1178, 338)",12,"(316, 73)"
47,7,0,True,6,0.15,4,0.5,2,0.15,0.05,"(75.69874944291897, 72.5230963934829)","(0.0, 0.0)","(0.0, 0.0)","(74.31912301783575, 76.12940640537919)","(0.2150278338298915, 0.4300878705369232)","(0, 0)","(168, 140)",0,"(0, 0)",0,"(0, 0)"
47,7,2,True,6,0.15,4,0.5,2,0.15,0.05,"(64.83175892373472, 64.87921388142297)","(0.7165354330708661, 0.18518518518518517)","(0.023622047244094488, 0.7407407407407407)","(49.81759796264402, 100.0)","(0.21605257550622753, 0.6150091385056656)","(45, 9)","(195, 113)",55,"(97, 0)",7,"(46, 0)"
47,7,4,True,6,0.15,4,0.5,2,0.15,0.05,"(59.018538632805445, 55.14823140474973)","(1.0866141732283465, 0.3333333333333333)","(0.3937007874015748, 0.8518518518518519)","(38.7374338432748, 100.0)","(0.21217030764091235, 0.8566851645674098)","(54, 16)","(192, 116)",78,"(199, 30)",7,"(90, 0)"
47,7,6,True,6,0.15,4,0.5,2,0.15,0.05,"(59.36409730596297, 49.27779502883849)","(0.7244094488188977, 0.18518518518518517)","(0.8582677165354331, 0.9629629629629629)","(36.65935674657713, 100.0)","(0.21168318478681356, 1.1752695267131497)","(54, 16)","(192, 116)",86,"(319, 81)",7,"(135, 3)"
47,7,8,True,6,0.15,4,0.5,2,0.15,0.05,"(56.12514219159432, 43.83681491218141)","(0.9921259842519685, 0.3333333333333333)","(0.8818897637795275, 1.0)","(32.760811787093836, 100.0)","(0.21208807345439296, 1.605747590706726)","(47, 17)","(193, 115)",88,"(440, 111)",7,"(181, 4)"
47,7,10,True,6,0.15,4,0.5,2,0.15,0.05,"(57.514893614579876, 42.44806242906096)","(0.8976377952755905, 0.18518518518518517)","(0.889763779527559, 1.0)","(33.1433962653353, 100.0)","(0.21197644057766318, 2.1912950653553263)","(51, 16)","(193, 115)",89,"(560, 152)",7,"(227, 7)"
47,7,12,True,6,0.15,4,0.5,2,0.15,0.05,"(57.233754977460904, 40.04554538435371)","(0.9291338582677166, 0.3333333333333333)","(0.9133858267716536, 1.0)","(32.13261178843917, 100.0)","(0.21197644057766318, 2.999663814964906)","(41, 16)","(193, 115)",89,"(680, 191)",7,"(273, 8)"
47,7,14,True,6,0.15,4,0.5,2,0.15,0.05,"(55.02451324744923, 39.526480239328016)","(1.0, 0.18518518518518517)","(0.9291338582677166, 1.0)","(29.36308272701834, 100.0)","(0.21197644057766318, 4.106239796305458)","(62, 17)","(193, 115)",89,"(800, 227)",7,"(319, 11)"
47,7,16,True,6,0.15,4,0.5,2,0.15,0.05,"(56.899927359446295, 43.195360605294894)","(0.9448818897637795, 0.3333333333333333)","(0.9291338582677166, 1.0)","(31.724112780052444, 100.0)","(0.21183715182842158, 5.616819428827455)","(42, 13)","(193, 115)",91,"(920, 267)",7,"(365, 12)"
47,7,18,True,6,0.15,4,0.5,2,0.15,0.05,"(56.44292195719265, 42.35789862850196)","(0.968503937007874, 0.18518518518518517)","(0.9291338582677166, 1.0)","(30.794358476031984, 100.0)","(0.21183195977931818, 7.693976969953747)","(48, 13)","(193, 115)",92,"(1040, 303)",7,"(411, 15)"
47,7,20,True,6,0.15,4,0.5,2,0.15,0.05,"(57.070131840866566, 45.798324038747744)","(0.889763779527559, 0.3333333333333333)","(0.9291338582677166, 1.0)","(32.3368082657218, 100.0)","(0.21197644057766318, 10.533179329361989)","(43, 12)","(193, 115)",93,"(1160, 338)",7,"(457, 15)"
48,8,0,True,3,0.08,4,0.5,2,0.15,0.05,"(75.49551459815447, 74.28273627845873)","(0.0, 0.0)","(0.0, 0.0)","(77.3387461654723, 72.7056687699935)","(0.19544147589274297, 0.4022523740159686)","(0, 0)","(164, 144)",0,"(0, 0)",0,"(0, 0)"
48,8,2,True,3,0.08,4,0.5,2,0.15,0.05,"(69.46613962613861, 54.12221236031048)","(0.5752212389380531, 0.5609756097560976)","(0.02654867256637168, 0.4878048780487805)","(51.84171188997802, 100.0)","(0.19137190792453418, 0.5297720850118679)","(22, 22)","(195, 113)",46,"(90, 0)",9,"(49, 0)"
48,8,4,True,3,0.08,4,0.5,2,0.15,0.05,"(64.50068392331984, 46.632407921881864)","(1.168141592920354, 0.7560975609756098)","(0.21238938053097345, 0.6829268292682927)","(41.81528326518047, 100.0)","(0.18961888450885855, 0.6380662014925128)","(37, 26)","(191, 117)",78,"(176, 25)",10,"(91, 7)"
48,8,6,True,3,0.08,4,0.5,2,0.15,0.05,"(69.29564374091893, 44.324538577267035)","(0.5309734513274337, 0.5853658536585366)","(0.5486725663716814, 0.8536585365853658)","(40.22470919205945, 100.0)","(0.18721635224281852, 0.7994267561611187)","(34, 27)","(185, 123)",129,"(287, 74)",14,"(135, 17)"
48,8,8,True,3,0.08,4,0.5,2,0.15,0.05,"(64.61801160698283, 39.885693499797156)","(0.8584070796460177, 0.5609756097560976)","(0.7876106194690266, 0.9024390243902439)","(32.7164066064571, 100.0)","(0.18847077710324506, 0.9534690203204865)","(35, 22)","(184, 124)",148,"(421, 97)",14,"(179, 24)"
48,8,10,True,3,0.08,4,0.5,2,0.15,0.05,"(65.61432695371045, 37.725876912235904)","(0.8053097345132744, 0.7073170731707317)","(0.9026548672566371, 0.9512195121951219)","(32.1426109900927, 100.0)","(0.1879135117290064, 1.162195643346463)","(35, 28)","(184, 124)",149,"(561, 133)",14,"(225, 31)"
48,8,12,True,3,0.08,4,0.5,2,0.15,0.05,"(65.74932413227097, 32.858189953861704)","(0.6991150442477876, 0.5365853658536586)","(0.9557522123893806, 0.975609756097561)","(30.154849534886118, 100.0)","(0.18751299767829777, 1.40816576156935)","(38, 28)","(184, 124)",150,"(701, 171)",14,"(271, 41)"
48,8,14,True,3,0.08,4,0.5,2,0.15,0.05,"(62.664314856387726, 30.731194899193614)","(0.7787610619469026, 0.7073170731707317)","(0.9646017699115044, 1.0)","(26.257351363187748, 100.0)","(0.18751299767829777, 1.703880571498914)","(40, 29)","(184, 124)",150,"(841, 200)",14,"(317, 48)"
48,8,16,True,3,0.08,4,0.5,2,0.15,0.05,"(66.0659046348155, 30.516871019161808)","(0.672566371681416, 0.43902439024390244)","(0.9734513274336283, 1.0)","(29.073450554704102, 100.0)","(0.18751299767829777, 2.0616954915136865)","(32, 28)","(184, 124)",150,"(981, 237)",14,"(363, 58)"
48,8,18,True,3,0.08,4,0.5,2,0.15,0.05,"(65.43465831687242, 30.77005617127169)","(0.6460176991150443, 0.7317073170731707)","(0.9823008849557522, 1.0)","(29.212381110125733, 100.0)","(0.18771596701666518, 2.4797244065996966)","(35, 29)","(185, 123)",152,"(1121, 267)",14,"(409, 63)"
48,8,20,True,3,0.08,4,0.5,2,0.15,0.05,"(65.65314964993662, 30.94221054494657)","(0.8141592920353983, 0.6097560975609756)","(0.9823008849557522, 1.0)","(29.370157939333023, 100.0)","(0.18771596701666518, 3.000466531985633)","(39, 28)","(185, 123)",152,"(1259, 296)",14,"(455, 73)"
49,8,0,True,3,0.1,4,0.5,2,0.15,0.05,"(74.06599099932342, 78.4586276902586)","(0.0, 0.0)","(0.0, 0.0)","(73.9814007822383, 76.05360398848963)","(0.20087289638393543, 0.3755266153490426)","(0, 0)","(164, 144)",0,"(0, 0)",0,"(0, 0)"
49,8,2,True,3,0.1,4,0.5,2,0.15,0.05,"(65.11308593561688, 67.35687989352408)","(0.8130081300813008, 0.41935483870967744)","(0.07317073170731707, 0.4838709677419355)","(49.591215978131046, 100.0)","(0.19461818237171224, 0.5010979087655106)","(53, 4)","(190, 118)",42,"(84, 0)",8,"(38, 0)"
49,8,4,True,3,0.1,4,0.5,2,0.15,0.05,"(65.45356623345505, 56.77424693689952)","(0.983739837398374, 1.0)","(0.3902439024390244, 0.5806451612903226)","(42.728610683287656, 100.0)","(0.19017685531401174, 0.6491247012653697)","(38, 15)","(181, 127)",66,"(168, 37)",8,"(68, 3)"
49,8,6,True,3,0.1,4,0.5,2,0.15,0.05,"(68.83466522611486, 59.0209367248072)","(0.7154471544715447, 0.3870967741935484)","(0.7479674796747967, 0.967741935483871)","(43.51912017124191, 100.0)","(0.18945118833624236, 0.8141095800833411)","(42, 12)","(180, 128)",106,"(288, 86)",9,"(101, 13)"
49,8,8,True,3,0.1,4,0.5,2,0.15,0.05,"(64.13298479137659, 53.767043102817475)","(0.7967479674796748, 0.7741935483870968)","(0.8861788617886179, 0.967741935483871)","(36.1734378681301, 100.0)","(0.18957714961312094, 1.0357277355374543)","(36, 15)","(181, 127)",115,"(415, 115)",9,"(133, 16)"
49,8,10,True,3,0.1,4,0.5,2,0.15,0.05,"(61.9288689131061, 53.42560525529615)","(0.8861788617886179, 0.5483870967741935)","(0.926829268292683, 1.0)","(32.8266914906392, 100.0)","(0.18957714961312094, 1.2992168714581838)","(55, 14)","(181, 127)",115,"(541, 153)",9,"(165, 25)"
49,8,12,True,3,0.1,4,0.5,2,0.15,0.05,"(63.29635378472106, 54.1602593520501)","(0.6829268292682927, 0.5483870967741935)","(0.9512195121951219, 1.0)","(33.67108830368412, 100.0)","(0.18957714961312094, 1.6297376435571458)","(33, 12)","(181, 127)",115,"(667, 193)",9,"(197, 31)"
49,8,14,True,3,0.1,4,0.5,2,0.15,0.05,"(63.22854066394723, 51.627336531873546)","(0.8617886178861789, 0.6774193548387096)","(0.959349593495935, 1.0)","(32.49014558578196, 100.0)","(0.18957714961312094, 2.0443429000780844)","(48, 18)","(181, 127)",115,"(793, 220)",9,"(229, 37)"
49,8,16,True,3,0.1,4,0.5,2,0.15,0.05,"(66.40447652964927, 51.32495999519555)","(0.6260162601626016, 0.5483870967741935)","(0.959349593495935, 1.0)","(35.267282406549896, 100.0)","(0.1893590271291012, 2.567692697156121)","(23, 16)","(181, 127)",116,"(919, 265)",9,"(261, 44)"
49,8,18,True,3,0.1,4,0.5,2,0.15,0.05,"(64.14029531695431, 46.600830963884334)","(0.7642276422764228, 0.5483870967741935)","(0.959349593495935, 1.0)","(31.600583716717942, 100.0)","(0.1893590271291012, 3.220913719312639)","(45, 18)","(181, 127)",116,"(1045, 294)",9,"(293, 50)"
49,8,20,True,3,0.1,4,0.5,2,0.15,0.05,"(62.39410641199255, 45.69215388850017)","(0.8861788617886179, 0.7741935483870968)","(0.967479674796748, 1.0)","(29.48334899407239, 100.0)","(0.1893590271291012, 4.040314169505775)","(37, 17)","(181, 127)",116,"(1171, 330)",9,"(325, 55)"
46,7,0,True,6,0.1,4,0.5,2,0.15,0.05,"(73.21746327783443, 72.80844769837837)","(0.0, 0.0)","(0.0, 0.0)","(73.65729027424346, 72.65170590464092)","(0.19110377619717708, 0.39760166001576114)","(0, 0)","(144, 164)",0,"(0, 0)",0,"(0, 0)"
46,7,2,True,6,0.1,4,0.5,2,0.15,0.05,"(69.83460578544617, 62.600992846039944)","(0.6949152542372882, 0.4722222222222222)","(0.05084745762711865, 0.5)","(49.373958207491306, 100.0)","(0.19280023805421367, 0.5330890538085984)","(32, 13)","(171, 137)",56,"(97, 0)",13,"(47, 0)"
46,7,4,True,6,0.1,4,0.5,2,0.15,0.05,"(69.5892138261419, 53.780684836059095)","(0.847457627118644, 1.1944444444444444)","(0.4067796610169492, 0.5833333333333334)","(40.11700561132107, 100.0)","(0.18904165022168548, 0.6750462592220898)","(30, 18)","(162, 146)",84,"(200, 31)",13,"(84, 2)"
46,7,6,True,6,0.1,4,0.5,2,0.15,0.05,"(72.68142563467919, 51.94124080247662)","(0.576271186440678, 0.3333333333333333)","(0.7966101694915254, 1.0)","(40.18976022916596, 100.0)","(0.19453208144174958, 0.8378761627349487)","(28, 19)","(161, 147)",104,"(349, 72)",13,"(128, 15)"
46,7,8,True,6,0.1,4,0.5,2,0.15,0.05,"(70.87893330262507, 49.27561727692202)","(0.7203389830508474, 1.0833333333333333)","(0.8898305084745762, 1.0)","(36.544594768887514, 100.0)","(0.19324113355627942, 1.06968565929405)","(25, 17)","(161, 147)",109,"(501, 95)",13,"(168, 16)"
46,7,10,True,6,0.1,4,0.5,2,0.15,0.05,"(68.23993404875748, 45.58120707641904)","(0.6610169491525424, 0.4166666666666667)","(0.940677966101695, 1.0)","(31.279159649270436, 100.0)","(0.19357734195359771, 1.3411183518285288)","(39, 23)","(161, 147)",110,"(653, 135)",13,"(208, 30)"
46,7,12,True,6,0.1,4,0.5,2,0.15,0.05,"(68.07736378548928, 43.4340226895749)","(0.7711864406779662, 1.0833333333333333)","(0.9576271186440678, 1.0)","(29.82134274083831, 100.0)","(0.19357734195359771, 1.6822988605337073)","(33, 20)","(161, 147)",110,"(805, 160)",13,"(248, 32)"
46,7,14,True,6,0.1,4,0.5,2,0.15,0.05,"(69.11827962179173, 41.138729130557635)","(0.6271186440677966, 0.4166666666666667)","(0.9745762711864406, 1.0)","(29.815169136653758, 100.0)","(0.19357734195359771, 2.110275690653482)","(34, 22)","(161, 147)",110,"(957, 205)",13,"(288, 46)"
46,7,16,True,6,0.1,4,0.5,2,0.15,0.05,"(68.10803461680982, 45.37726074281238)","(0.6864406779661016, 1.0555555555555556)","(0.9745762711864406, 1.0)","(30.304600605104774, 100.0)","(0.19357734195359771, 2.647129826355729)","(31, 17)","(161, 147)",110,"(1109, 227)",13,"(328, 48)"
46,7,18,True,6,0.1,4,0.5,2,0.15,0.05,"(69.75798033270499, 46.92684193407338)","(0.6101694915254238, 0.3333333333333333)","(0.9745762711864406, 1.0)","(32.28229938584379, 100.0)","(0.19349520080323435, 3.330513012307282)","(37, 19)","(161, 147)",112,"(1261, 263)",13,"(368, 61)"
46,7,20,True,6,0.1,4,0.5,2,0.15,0.05,"(70.06696528402901, 43.50757046953686)","(0.5677966101694916, 0.8888888888888888)","(0.9745762711864406, 1.0)","(31.48057754397386, 100.0)","(0.19323981768840462, 4.171757460947254)","(24, 20)","(161, 147)",113,"(1413, 292)",13,"(408, 63)"
53,8,0,True,6,0.15,4,0.5,2,0.15,0.05,"(77.9474698181121, 75.80245723740926)","(0.0, 0.0)","(0.0, 0.0)","(78.7975606367149, 75.79356847170295)","(0.20279687222259118, 0.40284189276625887)","(0, 0)","(168, 140)",0,"(0, 0)",0,"(0, 0)"
53,8,2,True,6,0.15,4,0.5,2,0.15,0.05,"(65.43872990637139, 65.77208266112444)","(0.7350427350427351, 0.21621621621621623)","(0.017094017094017096, 0.5405405405405406)","(52.819584473498814, 100.0)","(0.20172933709613425, 0.5895599210675475)","(31, 7)","(199, 109)",47,"(90, 0)",11,"(51, 0)"
53,8,4,True,6,0.15,4,0.5,2,0.15,0.05,"(58.4657671247429, 53.28297353330824)","(1.3504273504273505, 0.918918918918919)","(0.29914529914529914, 0.5945945945945946)","(41.2912148759753, 100.0)","(0.20025689477521, 0.8053725968200663)","(52, 24)","(197, 111)",76,"(181, 23)",11,"(94, 0)"
53,8,6,True,6,0.15,4,0.5,2,0.15,0.05,"(59.29352588149356, 51.764952050009015)","(0.7606837606837606, 0.3783783783783784)","(0.8632478632478633, 0.8648648648648649)","(40.57012187493415, 100.0)","(0.20056574444995462, 1.0837445927882117)","(49, 20)","(198, 110)",88,"(284, 87)",12,"(135, 11)"
53,8,8,True,6,0.15,4,0.5,2,0.15,0.05,"(55.144997973327555, 46.94912167499591)","(1.1452991452991452, 0.972972972972973)","(0.8974358974358975, 0.918918918918919)","(34.76724894616653, 100.0)","(0.19968854004010475, 1.48599216103971)","(60, 21)","(198, 110)",92,"(384, 113)",12,"(173, 13)"
53,8,10,True,6,0.15,4,0.5,2,0.15,0.05,"(56.27098063104696, 47.96159453160555)","(0.8803418803418803, 0.6216216216216216)","(0.9145299145299145, 0.918918918918919)","(36.33308712646898, 100.0)","(0.20043580582879522, 2.019972593036086)","(51, 19)","(199, 109)",94,"(483, 162)",12,"(211, 24)"
53,8,12,True,6,0.15,4,0.5,2,0.15,0.05,"(55.28354921971762, 49.2043018337425)","(1.0512820512820513, 0.918918918918919)","(0.9316239316239316, 0.972972972972973)","(35.46795116233585, 100.0)","(0.20043580582879522, 2.765140482607099)","(48, 16)","(199, 109)",94,"(581, 198)",12,"(249, 28)"
53,8,14,True,6,0.15,4,0.5,2,0.15,0.05,"(55.508386291595976, 48.74371917602366)","(1.0085470085470085, 0.43243243243243246)","(0.9572649572649573, 0.972972972972973)","(35.33156232880591, 100.0)","(0.20043580582879522, 3.785200806640857)","(49, 18)","(199, 109)",94,"(679, 246)",12,"(287, 38)"
53,8,16,True,6,0.15,4,0.5,2,0.15,0.05,"(56.51437518642004, 50.230819800220935)","(1.017094017094017, 0.8648648648648649)","(0.9572649572649573, 0.972972972972973)","(36.72351811462752, 100.0)","(0.19992399743018674, 5.134901390423577)","(41, 14)","(199, 109)",96,"(777, 280)",13,"(325, 40)"
53,8,18,True,6,0.15,4,0.5,2,0.15,0.05,"(54.35001700388369, 48.65159593784112)","(1.0085470085470085, 0.4864864864864865)","(0.9572649572649573, 0.972972972972973)","(34.1023381620293, 100.0)","(0.19992399743018674, 7.02916651335083)","(51, 16)","(199, 109)",96,"(877, 322)",13,"(365, 49)"
53,8,20,True,6,0.15,4,0.5,2,0.15,0.05,"(54.78140924102291, 43.877853478791614)","(1.0, 0.7837837837837838)","(0.9572649572649573, 0.972972972972973)","(33.00211158574456, 100.0)","(0.19992399743018674, 9.622226040125955)","(48, 22)","(199, 109)",96,"(977, 357)",13,"(405, 53)"
57,9,0,True,6,0.08,4,0.5,2,0.15,0.05,"(74.65009734808262, 79.1597207119432)","(0.0, 0.0)","(0.0, 0.0)","(72.8512371704096, 78.30115502918994)","(0.22013626495877023, 0.43884532714331714)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
57,9,2,True,6,0.08,4,0.5,2,0.15,0.05,"(64.09198279075379, 71.75950605385383)","(0.7777777777777778, 0.5)","(0.03968253968253968, 0.5)","(48.83364465382227, 96.32451212225199)","(0.21839678075138408, 0.5579698972585961)","(44, 4)","(183, 125)",46,"(82, 0)",7,"(35, 0)"
57,9,4,True,6,0.08,4,0.5,2,0.15,0.05,"(55.45062075443957, 59.53471931456009)","(0.9365079365079365, 0.5714285714285714)","(0.3412698412698413, 0.7142857142857143)","(41.789203651668835, 76.74045756557946)","(0.214197583684305, 0.6429284271613198)","(46, 6)","(175, 133)",72,"(154, 42)",7,"(64, 5)"
57,9,6,True,6,0.08,4,0.5,2,0.15,0.05,"(58.498866130655266, 57.855159985935856)","(0.7301587301587301, 0.5)","(0.7142857142857143, 0.8928571428571429)","(40.010253386765655, 72.57214277414919)","(0.21151374283382524, 0.6850688652373198)","(45, 10)","(171, 137)",97,"(257, 88)",7,"(95, 10)"
57,9,8,True,6,0.08,4,0.5,2,0.15,0.05,"(59.27247046499764, 53.53672726661268)","(0.7698412698412699, 0.6071428571428571)","(0.8174603174603174, 0.8928571428571429)","(33.279794193312185, 84.74042222561661)","(0.21194644275892474, 0.7907264419933818)","(47, 12)","(169, 139)",114,"(374, 122)",7,"(128, 14)"
57,9,10,True,6,0.08,4,0.5,2,0.15,0.05,"(56.91017426560768, 55.49037565591938)","(0.8253968253968254, 0.6428571428571429)","(0.8968253968253969, 0.9285714285714286)","(34.265247516936945, 77.75023040799911)","(0.21296644264624667, 0.8993032359688742)","(49, 8)","(169, 139)",125,"(501, 159)",7,"(159, 19)"
57,9,12,True,6,0.08,4,0.5,2,0.15,0.05,"(55.474219423370286, 55.33213193904138)","(0.6904761904761905, 0.42857142857142855)","(0.9365079365079365, 0.9642857142857143)","(34.88284057374296, 70.94574164115254)","(0.21176759501160514, 1.0217430289421812)","(44, 10)","(169, 139)",126,"(625, 198)",7,"(189, 25)"
57,9,14,True,6,0.08,4,0.5,2,0.15,0.05,"(44.91003938596332, 44.53555744678672)","(0.873015873015873, 0.6071428571428571)","(0.9365079365079365, 0.9642857142857143)","(31.450500653817603, 49.42780668870582)","(0.21176759501160514, 1.0596518820617653)","(72, 15)","(169, 139)",126,"(749, 226)",7,"(219, 28)"
57,9,16,True,6,0.08,4,0.5,2,0.15,0.05,"(41.56146115454289, 42.07433701500202)","(0.6031746031746031, 0.5357142857142857)","(0.9603174603174603, 0.9642857142857143)","(34.32051781393943, 36.32302716338825)","(0.21176759501160514, 1.066044696424013)","(76, 12)","(169, 139)",126,"(873, 274)",7,"(249, 34)"
57,9,18,True,6,0.08,4,0.5,2,0.15,0.05,"(34.04277469622534, 36.90680127885353)","(0.7857142857142857, 0.5)","(0.9603174603174603, 0.9642857142857143)","(30.12822435367613, 26.90876035295498)","(0.21176759501160514, 1.066044696424013)","(98, 18)","(169, 139)",126,"(997, 304)",7,"(279, 37)"
57,9,20,True,6,0.08,4,0.5,2,0.15,0.05,"(30.734476808493035, 32.48581291308883)","(0.7777777777777778, 0.5714285714285714)","(0.9603174603174603, 0.9642857142857143)","(29.275994858252307, 19.934499965426873)","(0.21176759501160514, 1.066044696424013)","(84, 19)","(169, 139)",126,"(1121, 343)",7,"(309, 42)"
